ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_AXONEME_ASSEMBLY	0.313977159560322	1.019802666785369	59	1
GOBP_RECOMBINATIONAL_REPAIR	0.31541701954935664	0.7204269691826125	159	2
GOBP_REGULATION_OF_CELL_CYCLE	0.3199944651103662	-0.5068025378294528	1043	4
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	0.32211426478618455	1.0026555338924485	60	1
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY	0.32211426478618466	1.002655533892448	60	1
GOBP_AUTOPHAGOSOME_MATURATION	0.32211426478618466	1.002655533892448	60	1
GOBP_MUSCLE_TISSUE_DEVELOPMENT	0.3223551502830707	0.5058806922667393	395	4
GOBP_CELL_ACTIVATION	0.32292599038254577	-0.5037442704688928	1040	4
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.32294858659916315	-0.9937770959765906	427	1
GOBP_MALE_SEX_DIFFERENTIATION	0.3240301615697522	0.7076626176591865	161	2
GOBP_RESPONSE_TO_CORTICOSTEROID	0.32403016156975417	0.7076626176591837	161	2
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.32484995987975973	0.5032727715872785	396	4
GOBP_REGULATION_OF_CELL_GROWTH	0.32484995987975973	0.5032727715872785	396	4
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	0.32735048276033596	0.44965472393128264	523	5
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.3276743320382901	-0.9841281255371394	423	1
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.3302514632675414	0.9857957132650585	61	1
GOBP_REGULATION_OF_STEROL_TRANSPORT	0.33025146326754184	0.985795713265058	61	1
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS	0.33025146326754184	0.9857957132650579	61	1
GOBP_RESPONSE_TO_FATTY_ACID	0.3302514632675422	0.9857957132650577	61	1
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	0.3302514632675423	0.9857957132650575	61	1
GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	0.3302514632675424	0.9857957132650574	61	1
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.3326873004792973	0.6950564890158659	163	2
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.3326873004792974	0.6950564890158657	163	2
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	0.33425333109062183	0.5676799161305841	278	3
GOBP_AGING	0.33703144601437796	0.6888115316173175	164	2
GOBP_MYELOID_CELL_HOMEOSTASIS	0.33703144601437796	0.6888115316173175	164	2
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.338066106904816	0.4397784289343679	528	5
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	0.33838654667843737	0.9692137062251549	62	1
GOBP_INTERLEUKIN_2_PRODUCTION	0.33838654667843737	0.9692137062251546	62	1
GOCC_AXON_CYTOPLASM	0.33838654667843737	0.9692137062251547	62	1
GOBP_LYMPHOCYTE_CHEMOTAXIS	0.3383865466784375	0.9692137062251543	62	1
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0.3383865466784375	0.9692137062251545	62	1
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	0.33838654667843804	0.9692137062251541	62	1
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	0.34024165361805014	-0.6812089420398582	624	2
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.34053366366073423	0.5603268864347514	280	3
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	0.34138549147790553	0.6826046760845219	165	2
GOBP_TISSUE_REMODELING	0.34574907879636774	0.6764354563005839	166	2
GOBP_MEMBRANE_INVAGINATION	0.3465174142950872	0.952900477486718	63	1
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	0.3465174142950872	0.9529004774867178	63	1
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID	0.3465174142950874	0.9529004774867176	63	1
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	0.3465174142950874	0.9529004774867176	63	1
GOBP_FOREBRAIN_CELL_MIGRATION	0.34651741429508764	0.9529004774867176	63	1
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	0.34651741429508764	0.9529004774867174	63	1
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.34742208664788	0.34541881960327564	932	8
GOBP_VIRAL_PROCESS	0.34758096344136413	0.480090286677481	405	4
GOBP_REGULATION_OF_CELL_ACTIVATION	0.3486073168799403	-0.6695110025252268	617	2
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	0.348903406138946	0.4299934631423219	533	5
GOCC_CHROMATIN	0.3489561506014013	-0.4288644055878652	1206	5
GOCC_NUCLEAR_MEMBRANE	0.3500108244309047	0.5493948363720701	283	3
GOBP_SENSORY_PERCEPTION_OF_SMELL	0.35007489642428047	-0.9395710388311852	405	1
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	0.35012185391879136	0.6703034146493241	167	2
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	0.3501218539187919	0.6703034146493236	167	2
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.35012185391879214	0.6703034146493232	167	2
GOBP_NEURON_PROJECTION_EXTENSION	0.35450346681966904	0.6642081018098004	168	2
GOBP_NEURON_MIGRATION	0.3545034668196695	0.6642081018097997	168	2
GOBP_AXONAL_TRANSPORT	0.3546420683634337	0.9368474254953447	64	1
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	0.35464206836343404	0.9368474254953446	64	1
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	0.35464206836343415	0.9368474254953442	64	1
GOBP_BONE_RESORPTION	0.35464206836343415	0.9368474254953442	64	1
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	0.35464206836343437	0.9368474254953439	64	1
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.35464206836343437	0.9368474254953439	64	1
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	0.35464206836343437	0.936847425495344	64	1
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	0.35527688219041764	0.36170008014140725	801	7
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	0.35734783888168764	0.3204299811746188	1076	9
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.35765774103879533	0.4222300880292256	537	5
GOCC_EARLY_ENDOSOME_MEMBRANE	0.35889357149993784	0.658149076557048	169	2
GOBP_POSITIVE_REGULATION_OF_BINDING	0.35889357149993806	0.6581490765570477	169	2
GOCC_NUCLEOLUS	0.3602016858381124	0.3363562340690268	940	8
GOBP_IMMUNE_EFFECTOR_PROCESS	0.36094843182149694	-0.6525744224366169	607	2
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	0.3614326078192788	-0.33487857125742637	1750	8
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	0.3627586096541454	0.9210463551037217	65	1
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	0.36275860965414597	0.921046355103721	65	1
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	0.3627586096541461	0.9210463551037209	65	1
GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	0.3627586096541462	0.9210463551037208	65	1
GOCC_POLYSOME	0.3627586096541464	0.9210463551037207	65	1
GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	0.3627586096541464	0.9210463551037207	65	1
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	0.3627586096541464	0.9210463551037207	65	1
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.3627586096541465	0.9210463551037205	65	1
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	0.3627586096541465	0.9210463551037206	65	1
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	0.36329182598616616	0.6521259055687242	170	2
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0.36870237105291115	0.4126052052852898	542	5
GOCC_SPINDLE	0.368875470423053	-0.9035517060967236	391	1
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.3693600614880209	-0.5259335585547319	801	3
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.3708652331996305	0.9054894523654234	66	1
GOBP_HORMONE_BIOSYNTHETIC_PROCESS	0.3708652331996305	0.9054894523654233	66	1
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	0.3708652331996305	0.9054894523654233	66	1
GOBP_ANIMAL_ORGAN_REGENERATION	0.3708652331996305	0.9054894523654233	66	1
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	0.3721114365937871	0.6401854314890774	172	2
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	0.37237075842624434	0.5243289003993123	290	3
GOCC_TRANSFERASE_COMPLEX	0.3753661325135612	-0.5193740373861904	796	3
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.37881818004561907	0.5172777386193246	292	3
GOBP_GLUCOSE_IMPORT	0.3789602242072212	0.8901692612531491	67	1
GOCC_CIS_GOLGI_NETWORK	0.3789602242072213	0.8901692612531488	67	1
GOBP_GLOMERULUS_DEVELOPMENT	0.3789602242072214	0.8901692612531491	67	1
GOBP_CELL_DIVISION	0.37902903151228706	-0.6284025979611008	593	2
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	0.3802044161000896	-0.8823965751440301	383	1
GOBP_EMBRYONIC_MORPHOGENESIS	0.3816910766595274	-0.624904327858626	591	2
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.38300727210943153	0.320672785273432	954	8
GOBP_RESPONSE_TO_VIRUS	0.3860371549433198	-0.8716557309350319	379	1
GOCC_CELL_CELL_CONTACT_ZONE	0.3870419541427045	0.8750786621276934	68	1
GOBP_NEUROINFLAMMATORY_RESPONSE	0.3870419541427046	0.8750786621276933	68	1
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	0.3870419541427047	0.8750786621276931	68	1
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	0.38704195414270515	0.8750786621276926	68	1
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	0.38704195414270515	0.8750786621276926	68	1
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS	0.38704195414270526	0.8750786621276927	68	1
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	0.38736305295625917	-0.3375572999754365	1540	7
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	0.38885336900982903	0.39549764024891315	551	5
GOCC_RUFFLE	0.3898338545551421	0.6167165027351069	176	2
GOBP_LAMELLIPODIUM_ASSEMBLY	0.3951088769783436	0.8602108518019036	69	1
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	0.39510887697834396	0.8602108518019028	69	1
GOBP_ATP_BIOSYNTHETIC_PROCESS	0.39510887697834396	0.8602108518019032	69	1
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	0.3951088769783445	0.8602108518019026	69	1
GOCC_ORGANELLE_SUBCOMPARTMENT	0.39523241394157016	0.27012473760254985	1384	11
GOBP_REGULATION_OF_DEFENSE_RESPONSE	0.39840537645888785	0.355316138855597	689	6
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	0.39873154301174896	0.605181756749662	178	2
GOBP_INORGANIC_ANION_TRANSPORT	0.3987315430117492	0.6051817567496617	178	2
GOBP_ATP_METABOLIC_PROCESS	0.3987315430117496	0.6051817567496612	178	2
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.3989724617892836	-0.42990390468138634	970	4
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	0.39991460292080716	0.329327903349811	826	7
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	0.4011321880514246	-0.844308596508905	369	1
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	0.40156947017942135	0.4929714697488223	299	3
GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	0.4025788950252952	-0.426627456643327	967	4
GOCC_NUCLEAR_BODY	0.4029607996838618	-0.4900338418095391	774	3
GOBP_CELLULAR_EXTRAVASATION	0.4031595255993823	0.8455593250600766	70	1
GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	0.4031595255993823	0.8455593250600766	70	1
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.4031595255993824	0.8455593250600764	70	1
GOBP_NEUROBLAST_PROLIFERATION	0.4031595255993826	0.845559325060076	70	1
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	0.4031595255993826	0.8455593250600763	70	1
GOBP_EPITHELIAL_CELL_PROLIFERATION	0.4050199192211569	0.4254981364543253	427	4
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	0.40765024442314357	0.5937761400860736	180	2
GOBP_EPIDERMIS_DEVELOPMENT	0.40896551337425824	-0.8303606617651792	364	1
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	0.41119250836323806	0.8311178575069842	71	1
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	0.41119250836323806	0.8311178575069843	71	1
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	0.41119250836323806	0.8311178575069842	71	1
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.41119250836323806	0.8311178575069843	71	1
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	0.4111925083632382	0.8311178575069841	71	1
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	0.41119250836323873	0.8311178575069832	71	1
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	0.4111925083632392	0.8311178575069829	71	1
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	0.4111925083632393	0.8311178575069827	71	1
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	0.4111925083632393	0.8311178575069827	71	1
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	0.41211672215102646	0.5881208496138947	181	2
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	0.41211672215102735	0.5881208496138937	181	2
GOBP_REGULATION_OF_T_CELL_ACTIVATION	0.4121540836500782	-0.8247286735794656	362	1
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	0.41537481134441223	-0.8190660029529243	360	1
GOBP_CELLULAR_RESPONSE_TO_RADIATION	0.4165875575341841	0.5824967668280726	182	2
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	0.41920650580553265	0.8168804896334277	72	1
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS	0.41920650580553287	0.8168804896334273	72	1
GOBP_RETINA_HOMEOSTASIS	0.41920650580553287	0.8168804896334274	72	1
GOBP_REGULATION_OF_PROTEIN_TARGETING	0.41920650580553287	0.8168804896334275	72	1
GOCC_CLATHRIN_COATED_PIT	0.4192065058055331	0.8168804896334271	72	1
GOCC_INCLUSION_BODY	0.4192065058055333	0.816880489633427	72	1
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	0.4202670800217201	-0.8105137156480288	357	1
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	0.4212765636728373	0.4725836504903085	305	3
GOCC_MITOCHONDRION	0.4225723228837276	-0.3131880577681031	1506	7
GOBP_HEART_DEVELOPMENT	0.425461681513291	0.36574896518024685	567	5
GOBP_FERTILIZATION	0.4255411434744718	0.5713408467290133	184	2
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY	0.42720026748726825	0.8028415119961854	73	1
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	0.4272002674872686	0.8028415119961853	73	1
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	0.4272002674872686	0.8028415119961853	73	1
GOBP_CELLULAR_RESPONSE_TO_VIRUS	0.4272002674872686	0.8028415119961851	73	1
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	0.4272002674872687	0.802841511996185	73	1
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	0.4272002674872687	0.8028415119961849	73	1
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	0.4272002674872687	0.802841511996185	73	1
GOBP_REGULATION_OF_BEHAVIOR	0.4272002674872687	0.8028415119961849	73	1
GOBP_ENDOCYTIC_RECYCLING	0.4272002674872688	0.8028415119961848	73	1
GOBP_MICROTUBULE_BASED_PROCESS	0.4275829608448538	0.3103547484663572	841	7
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0.4286796617458817	-0.403417911221991	946	4
GOCC_SECRETORY_GRANULE	0.4331894226878358	0.30659923158398705	844	7
GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	0.4345069569308587	0.45921200478011115	309	3
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	0.4345069569308593	0.45921200478011087	309	3
GOCC_RECYCLING_ENDOSOME	0.4345087251598492	0.5603056810293587	186	2
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	0.4345087251598496	0.5603056810293583	186	2
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	0.4345779473973579	0.3992345583575265	438	4
GOBP_RESPONSE_TO_HORMONE	0.435063405505954	0.3053502459680327	845	7
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	0.4351726089775362	0.7889954514201515	74	1
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	0.4351726089775362	0.7889954514201515	74	1
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0.4351726089775363	0.7889954514201514	74	1
GOBP_REGULATION_OF_PROTEIN_ACETYLATION	0.43517260897753673	0.7889954514201509	74	1
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.4370703231616917	0.2856349888300527	986	8
GOBP_GLAND_DEVELOPMENT	0.43728857830643797	0.39687929648308184	439	4
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	0.4378250464267348	0.45589596173505453	310	3
GOBP_POSITIVE_REGULATION_OF_SECRETION	0.4378250464267356	0.45589596173505376	310	3
GOBP_CHROMOSOME_ORGANIZATION	0.4378467967886952	-0.5542842604741675	552	2
GOBP_CELL_MOTILITY	0.4389469302228335	0.2365146009172603	1560	12
GOBP_LYMPHOCYTE_ACTIVATION	0.4423999848478003	-0.4501080608276915	745	3
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.44312240896630517	0.7753370581391804	75	1
GOBP_PROTEIN_MONOUBIQUITINATION	0.4431224089663055	0.7753370581391797	75	1
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	0.4431224089663056	0.7753370581391796	75	1
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	0.4434880866372175	0.5493886585003007	188	2
GOBP_PROTEOLYSIS	0.4477010886684716	-0.2786270876789314	1663	8
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.4478026969818302	0.4460112025025128	313	3
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.4479815088553072	0.5439736579242335	189	2
GOBP_MICROTUBULE_BASED_TRANSPORT	0.4479815088553081	0.5439736579242328	189	2
GOBP_OVULATION_CYCLE	0.4510486065019548	0.7618612938000642	76	1
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	0.4510486065019548	0.7618612938000643	76	1
GOBP_DIENCEPHALON_DEVELOPMENT	0.4510486065019548	0.7618612938000643	76	1
GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	0.4510486065019548	0.7618612938000642	76	1
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	0.4510486065019549	0.7618612938000641	76	1
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	0.451048606501955	0.761861293800064	76	1
GOCC_HISTONE_DEACETYLASE_COMPLEX	0.451048606501955	0.7618612938000638	76	1
GOBP_PHOSPHORYLATION	0.4511347363372866	0.22226073707595037	1715	13
GOBP_CHROMATIN_ORGANIZATION	0.45202880755574115	-0.5372984719994143	543	2
GOBP_REGULATION_OF_GROWTH	0.4534992668493746	0.3439715757768826	579	5
GOBP_LEUKOCYTE_PROLIFERATION	0.4548598894013536	-0.7516239391776075	337	1
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.45697451708435066	0.5332291364037811	191	2
GOBP_NCRNA_METABOLIC_PROCESS	0.45848904798059686	-0.5296610129921233	539	2
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	0.458950198348409	0.7485633202609918	77	1
GOBP_AXO_DENDRITIC_TRANSPORT	0.4589501983484091	0.7485633202609915	77	1
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	0.4589501983484091	0.7485633202609914	77	1
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	0.4589501983484091	0.7485633202609917	77	1
GOBP_PEPTIDYL_SERINE_MODIFICATION	0.4611566710130338	0.4329768616850706	317	3
GOBP_ERK1_AND_ERK2_CASCADE	0.4611566710130345	0.4329768616850703	317	3
GOCC_COATED_VESICLE_MEMBRANE	0.4614735865301035	0.5278990134216374	192	2
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.4614735865301044	0.5278990134216368	192	2
GOBP_MALE_GAMETE_GENERATION	0.46175611442919506	-0.5258215455824252	537	2
GOBP_POSITIVE_REGULATION_OF_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.4618273125926107	-0.2557615912016984	1828	9
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	0.46531130077315386	0.33502760193070674	584	5
GOBP_DNA_REPAIR	0.46670341852393593	-0.5200361302481884	534	2
GOBP_PANCREAS_DEVELOPMENT	0.46682623645684207	0.7354384891222178	78	1
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.4668262364568422	0.7354384891222175	78	1
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	0.47047559212038004	0.5173215733430203	194	2
GOBP_LIPID_LOCALIZATION	0.4728383533796269	0.36673288845894275	452	4
GOBP_T_CELL_ACTIVATION	0.4733879880253138	-0.5122727551351006	530	2
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.4746758255471224	0.7224823319322239	79	1
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	0.4746758255471225	0.7224823319322239	79	1
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	0.47467582554712284	0.7224823319322237	79	1
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	0.4746758255471234	0.7224823319322228	79	1
GOBP_CYTOKINE_PRODUCTION	0.47707359523459436	0.2990989823717108	727	6
GOBP_RESPONSE_TO_STARVATION	0.47948111023418194	0.5068526348292178	196	2
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.48196398733218626	0.32263091697143115	591	5
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	0.48249812079431653	0.7096905510177512	80	1
GOBP_L_AMINO_ACID_TRANSPORT	0.48249812079431653	0.7096905510177512	80	1
GOBP_HEART_GROWTH	0.48249812079431653	0.7096905510177512	80	1
GOCC_POLYMERIC_CYTOSKELETAL_FIBER	0.4840292314498369	-0.41011222654972296	717	3
GOBP_RESPONSE_TO_STEROID_HORMONE	0.4846454721554623	0.4105547229095145	324	3
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.4866487148022858	0.3553649395063589	457	4
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	0.48801173156758526	0.40739086028135063	325	3
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	0.48848821915461704	0.49648997191443334	198	2
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	0.4894188491812963	0.35310604708311916	458	4
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION	0.49029232561575165	0.6970590108905916	81	1
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.4902923256157522	0.6970590108905909	81	1
GOCC_BASEMENT_MEMBRANE	0.4902923256157523	0.6970590108905909	81	1
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	0.4902923256157523	0.6970590108905907	81	1
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	0.49029232561575264	0.6970590108905904	81	1
GOBP_NUCLEAR_TRANSPORT	0.49120752690387737	-0.6923989175640497	318	1
GOBP_CHROMATIN_REMODELING	0.4912075269038775	-0.6923989175640493	318	1
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.4929917850537662	0.4913478168064212	199	2
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.4929917850537663	0.4913478168064209	199	2
GOBP_MUSCLE_ORGAN_DEVELOPMENT	0.49475125992600666	0.40109200103755116	327	3
GOBP_AXON_DEVELOPMENT	0.49496672676968256	0.3486027871897217	460	4
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	0.4971699476432866	0.2251825613020266	1309	10
GOBP_CELLULAR_RESPIRATION	0.49749505347857625	0.4862314264310971	200	2
GOBP_CIRCADIAN_RHYTHM	0.4974950534785768	0.48623142643109635	200	2
GOBP_PROTEIN_ACETYLATION	0.49749505347857703	0.4862314264310962	200	2
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	0.49774435758240887	0.3463583772538416	461	4
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	0.49805768955427	0.6845837301881949	82	1
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.4980576895542701	0.6845837301881947	82	1
GOBP_STEROL_HOMEOSTASIS	0.4980576895542703	0.6845837301881944	82	1
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	0.49805768955427054	0.6845837301881942	82	1
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0.501997799903757	0.4811405411638397	201	2
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	0.5034619717323798	-0.6729695430427461	312	1
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	0.505542686085464	-0.6696955195248974	311	1
