ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	0.030961734277804357	2.259287393345623	12	1
GOBP_PREPULSE_INHIBITION	0.030961734277804357	2.259287393345623	12	1
GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS	0.030961734277804357	2.259287393345623	12	1
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	0.030961734277804357	2.259287393345623	12	1
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	0.030961734277804357	2.259287393345623	12	1
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	0.030961734277804357	2.259287393345623	12	1
GOBP_TELENCEPHALON_REGIONALIZATION	0.030961734277804357	2.259287393345623	12	1
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	0.030961734277804357	2.259287393345623	12	1
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	0.030961734277804357	2.259287393345623	12	1
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	0.030961734277804357	2.259287393345623	12	1
GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	0.030961734277804357	2.259287393345623	12	1
GOBP_AMACRINE_CELL_DIFFERENTIATION	0.030961734277804357	2.259287393345623	12	1
GOCC_NUCLEAR_PORE_NUCLEAR_BASKET	0.030961734277804357	2.259287393345623	12	1
GOBP_KERATINOCYTE_DEVELOPMENT	0.030961734277804357	2.259287393345623	12	1
GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT	0.030961734277804357	2.259287393345623	12	1
GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL	0.030961734277804357	2.259287393345623	12	1
GOCC_RETROMER_COMPLEX	0.030961734277804357	2.259287393345623	12	1
GOBP_PROTEIN_O_LINKED_MANNOSYLATION	0.030961734277804357	2.259287393345623	12	1
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.030961734277804357	2.259287393345623	12	1
GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS	0.030961734277804357	2.259287393345623	12	1
GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.030961734277804357	2.259287393345623	12	1
GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS	0.030961734277804357	2.259287393345623	12	1
GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME	0.030961734277804357	2.259287393345623	12	1
GOBP_DRINKING_BEHAVIOR	0.030961734277804357	2.259287393345623	12	1
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.031138856462290764	0.5038194302937189	1415	21
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.03117477381442888	1.1046444651535339	145	4
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.031174773814428933	1.1046444651535337	145	4
GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	0.031313277159321105	1.274209694025459	92	3
GOBP_SEX_DIFFERENTIATION	0.032189228919890116	0.8993199531760807	267	6
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.0321892289198902	0.8993199531760804	267	6
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	0.03222728379798553	0.782127524918967	401	8
GOBP_ACID_SECRETION	0.03318166374740367	1.5474436379877907	47	2
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	0.03318166374740372	1.5474436379877905	47	2
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.03318166374740372	1.5474436379877905	47	2
GOBP_DEVELOPMENTAL_PIGMENTATION	0.03318166374740381	1.5474436379877903	47	2
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	0.03318166374740382	1.54744363798779	47	2
GOBP_BONE_MORPHOGENESIS	0.03433759674764167	1.2518806362577062	94	3
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	0.03433759674764174	1.2518806362577057	94	3
GOBP_NEUROMUSCULAR_PROCESS	0.034511060551410344	1.0834317314910935	148	4
GOBP_AMIDE_TRANSPORT	0.03504693778418102	0.8209345740013644	337	7
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	0.03537480612627983	0.9657097900104108	208	5
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	0.035683517254284834	1.5254118952982731	48	2
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	0.035683517254284834	1.5254118952982731	48	2
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	0.03568351725428488	1.525411895298273	48	2
GOBP_RESPONSE_TO_AMINE	0.03568351725428488	1.525411895298273	48	2
GOBP_ICOSANOID_SECRETION	0.03568351725428493	1.525411895298273	48	2
GOCC_CELL_LEADING_EDGE	0.035772065211608084	0.766652722479535	407	8
GOBP_BIOGENIC_AMINE_METABOLIC_PROCESS	0.03591578339794823	1.2408986010264766	95	3
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	0.03591578339794836	1.240898601026476	95	3
GOBP_RESPONSE_TO_ALKALOID	0.035915783397948424	1.2408986010264758	95	3
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	0.03602486565752931	0.8800767935173373	272	6
GOCC_CLATHRIN_COATED_VESICLE	0.0363188853627516	0.9607424944449867	209	5
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	0.036424929051994744	0.8147849691638758	339	7
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	0.036532414666745956	0.5681404954017681	939	15
GOBP_CELL_FATE_COMMITMENT	0.03682821700235738	0.876270983686536	273	6
GOBP_TELOMERE_ORGANIZATION	0.03686050700480932	1.0695321789448895	150	4
GOBP_B_CELL_DIFFERENTIATION	0.03686050700480948	1.0695321789448888	150	4
GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	0.037376881999298756	2.1722232751308033	13	1
GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION	0.037376881999298756	2.1722232751308033	13	1
GOBP_CLATHRIN_COAT_ASSEMBLY	0.037376881999298756	2.1722232751308033	13	1
GOBP_NADH_METABOLIC_PROCESS	0.037376881999298756	2.1722232751308033	13	1
GOBP_NEGATIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.037376881999298756	2.1722232751308033	13	1
GOBP_SEROTONIN_UPTAKE	0.037376881999298756	2.1722232751308033	13	1
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	0.037376881999298756	2.1722232751308033	13	1
GOCC_XY_BODY	0.03737688199929882	2.172223275130803	13	1
GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY	0.03737688199929882	2.172223275130803	13	1
GOBP_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	0.03737688199929882	2.172223275130803	13	1
GOBP_MITOCHONDRIAL_TRANSCRIPTION	0.03737688199929882	2.172223275130803	13	1
GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS	0.03737688199929882	2.172223275130803	13	1
GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.03737688199929882	2.172223275130803	13	1
GOBP_MONOCYTE_ACTIVATION	0.03737688199929882	2.172223275130803	13	1
GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	0.03737688199929882	2.172223275130803	13	1
GOBP_GROWTH_HORMONE_SECRETION	0.03737688199929882	2.172223275130803	13	1
GOCC_EXOCYST	0.03737688199929882	2.172223275130803	13	1
GOBP_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION	0.03737688199929882	2.172223275130803	13	1
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	0.03737688199929882	2.172223275130803	13	1
GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC	0.03737688199929882	2.172223275130803	13	1
GOCC_BETA_CATENIN_TCF_COMPLEX	0.03737688199929882	2.172223275130803	13	1
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	0.03737688199929882	2.172223275130803	13	1
GOBP_RESPONSE_TO_PARATHYROID_HORMONE	0.03737688199929882	2.172223275130803	13	1
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.03737688199929882	2.172223275130803	13	1
GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING	0.03737688199929882	2.172223275130803	13	1
GOBP_XENOPHAGY	0.03737688199929882	2.172223275130803	13	1
GOBP_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS	0.03737688199929882	2.172223275130803	13	1
GOBP_RESPONSE_TO_FORSKOLIN	0.03737688199929882	2.172223275130803	13	1
GOBP_RESPONSE_TO_L_GLUTAMATE	0.03737688199929882	2.172223275130803	13	1
GOBP_RETINAL_CONE_CELL_DIFFERENTIATION	0.03737688199929882	2.172223275130803	13	1
GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	0.03737688199929882	2.172223275130803	13	1
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	0.03737688199929882	2.172223275130803	13	1
GOBP_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.03737688199929882	2.172223275130803	13	1
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.03825764808786653	0.9508797494563604	211	5
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	0.03828996743818079	1.5038528513147822	49	2
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	0.03828996743818079	1.5038528513147822	49	2
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.03828996743818082	1.503852851314782	49	2
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	0.03828996743818082	1.503852851314782	49	2
GOBP_MEGAKARYOCYTE_DIFFERENTIATION	0.03828996743818082	1.503852851314782	49	2
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS	0.0382899674381809	1.5038528513147813	49	2
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	0.0382899674381809	1.5038528513147813	49	2
GOBP_ORGANIC_ACID_TRANSPORT	0.038562576981153694	0.8056284490963839	342	7
GOBP_SENSORY_ORGAN_DEVELOPMENT	0.03887810324527826	0.6779364511269402	557	10
GOBP_RESPONSE_TO_CARBOHYDRATE	0.0392525473184748	0.9459838356997012	212	5
GOBP_POSITIVE_REGULATION_OF_CELL_DEATH	0.0399671697075036	0.6741782579793645	559	10
GOBP_MITOTIC_NUCLEAR_DIVISION	0.040164958497629404	0.8611869517735591	277	6
GOCC_ACETYLTRANSFERASE_COMPLEX	0.04091749689600577	1.208651375544218	98	3
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	0.041000948521647984	1.482746600562338	50	2
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.04100094852164801	1.4827466005623378	50	2
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	0.04100094852164801	1.4827466005623378	50	2
GOBP_CAMP_MEDIATED_SIGNALING	0.04100094852164801	1.4827466005623378	50	2
GOBP_GLIAL_CELL_ACTIVATION	0.04100094852164801	1.4827466005623378	50	2
GOBP_DOPAMINE_TRANSPORT	0.04100094852164801	1.4827466005623378	50	2
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	0.04129390256854475	0.9362617899185083	214	5
GOBP_REGULATION_OF_GTPASE_ACTIVITY	0.04154702492629658	0.7935442236877465	346	7
GOBP_ELECTRON_TRANSPORT_CHAIN	0.041866012068266636	1.0422910118685387	154	4
GOBP_NEGATIVE_REGULATION_OF_BINDING	0.04186601206826666	1.0422910118685387	154	4
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.042317473211967216	0.7905450437947552	347	7
GOCC_CELL_CORTEX	0.04279909025096551	0.8500172341677311	280	6
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	0.04381626625401433	1.4620744690126153	51	2
GOBP_VIRAL_TRANSCRIPTION	0.04381626625401433	1.4620744690126153	51	2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.043958619487462644	0.48098142458937326	1373	20
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	0.04408777898962823	0.6946446865005503	492	9
GOBP_CARDIAC_CHAMBER_FORMATION	0.04434703041547812	2.0921278234502907	14	1
GOBP_NOREPINEPHRINE_SECRETION	0.04434703041547812	2.0921278234502907	14	1
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0.0443470304154782	2.0921278234502907	14	1
GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	0.0443470304154782	2.0921278234502907	14	1
GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	0.0443470304154782	2.0921278234502907	14	1
GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION	0.0443470304154782	2.0921278234502907	14	1
GOBP_LOCOMOTOR_RHYTHM	0.0443470304154782	2.0921278234502907	14	1
GOBP_ORGANELLE_INHERITANCE	0.0443470304154782	2.0921278234502907	14	1
GOCC_DOPAMINERGIC_SYNAPSE	0.0443470304154782	2.0921278234502907	14	1
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION	0.0443470304154782	2.0921278234502907	14	1
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	0.0443470304154782	2.0921278234502907	14	1
GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION	0.0443470304154782	2.0921278234502907	14	1
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0443470304154782	2.0921278234502907	14	1
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	0.0443470304154782	2.0921278234502907	14	1
GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	0.0443470304154782	2.0921278234502907	14	1
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS	0.0443470304154782	2.0921278234502907	14	1
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	0.0443470304154782	2.0921278234502907	14	1
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.0443470304154782	2.0921278234502907	14	1
GOBP_RESPONSE_TO_ALDOSTERONE	0.0443470304154782	2.0921278234502907	14	1
GOCC_AXOLEMMA	0.0443470304154782	2.0921278234502907	14	1
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	0.0443470304154782	2.0921278234502907	14	1
GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	0.0443470304154782	2.0921278234502907	14	1
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	0.0443470304154782	2.0921278234502907	14	1
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	0.0443470304154782	2.0921278234502907	14	1
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.0443470304154782	2.0921278234502907	14	1
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	0.0443470304154782	2.0921278234502907	14	1
GOBP_CELLULAR_RESPONSE_TO_ETHANOL	0.0443470304154782	2.0921278234502907	14	1
GOBP_LOCOMOTORY_EXPLORATION_BEHAVIOR	0.0443470304154782	2.0921278234502907	14	1
GOBP_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	0.0443470304154782	2.0921278234502907	14	1
GOCC_MITOTIC_SPINDLE_MIDZONE	0.0443470304154782	2.0921278234502907	14	1
GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	0.0443470304154782	2.0921278234502907	14	1
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	0.04434703041547829	2.0921278234502894	14	1
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	0.04434703041547829	2.0921278234502902	14	1
GOCC_SPERM_PLASMA_MEMBRANE	0.044347030415478335	2.0921278234502894	14	1
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	0.04447670244975402	1.1877113339898635	100	3
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.04452446112132912	1.0289395208391567	156	4
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	0.045585601807780075	0.917090667921935	218	5
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.045585601807780096	0.9170906679219349	218	5
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.045585601807780096	0.9170906679219349	218	5
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	0.04570842606783583	0.5797846537327808	801	13
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	0.045834803921638405	0.7289402152698666	422	8
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	0.046324242090772946	1.1774018522867291	101	3
GOBP_LEUKOCYTE_HOMEOSTASIS	0.046324242090772946	1.1774018522867291	101	3
GOBP_MACROPHAGE_ACTIVATION	0.046324242090773	1.177401852286729	101	3
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	0.04670261189473229	0.9123535094429831	219	5
GOBP_NEURON_PROJECTION_GUIDANCE	0.04670261189473229	0.9123535094429831	219	5
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	0.046735604243821297	1.4418189145554352	52	2
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.046735604243821297	1.4418189145554352	52	2
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY	0.046735604243821435	1.4418189145554345	52	2
GOBP_B_CELL_PROLIFERATION	0.04821725394261319	1.1671964964795778	102	3
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	0.04821725394261327	1.1671964964795776	102	3
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	0.04821725394261329	1.1671964964795776	102	3
GOBP_CELLULAR_RESPONSE_TO_STARVATION	0.048709725903252316	1.009235507171458	159	4
GOBP_NEGATIVE_REGULATION_OF_SECRETION	0.048709725903252316	1.009235507171458	159	4
GOBP_REGULATED_EXOCYTOSIS	0.04899014939072979	0.9029444899212633	221	5
GOBP_EPITHELIAL_CELL_PROLIFERATION	0.04958829990470797	0.716665807286799	427	8
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	0.049758530249227835	1.4219634373266266	53	2
GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	0.04975853024922786	1.4219634373266263	53	2
GOBP_RESPONSE_TO_DSRNA	0.0497585302492279	1.4219634373266261	53	2
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	0.04975853024922794	1.4219634373266261	53	2
GOBP_FATTY_ACID_CATABOLIC_PROCESS	0.05015584788938174	1.1570931734754424	103	3
GOBP_ORGAN_GROWTH	0.050157969901425674	1.0027514719948802	160	4
GOBP_PROTEIN_AUTOPHOSPHORYLATION	0.05016084220059064	0.8982722263714786	222	5
GOBP_MALE_SEX_DIFFERENTIATION	0.051632966951294976	0.9963085262252926	161	4
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.051632966951295184	0.9963085262252923	161	4
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	0.0518401218873121	2.0179671045075187	15	1
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	0.051840121887312206	2.0179671045075183	15	1
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	0.051840121887312206	2.0179671045075183	15	1
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0.051840121887312206	2.0179671045075183	15	1
GOBP_MEDIUM_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.051840121887312206	2.0179671045075183	15	1
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	0.051840121887312206	2.0179671045075183	15	1
GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	0.051840121887312206	2.0179671045075183	15	1
GOBP_NEGATIVE_REGULATION_OF_HISTONE_ACETYLATION	0.051840121887312206	2.0179671045075183	15	1
GOCC_RNAI_EFFECTOR_COMPLEX	0.051840121887312206	2.0179671045075183	15	1
GOCC_DENDRITIC_SPINE_MEMBRANE	0.051840121887312206	2.0179671045075183	15	1
GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	0.051840121887312206	2.0179671045075183	15	1
GOBP_INTERNEURON_MIGRATION	0.051840121887312206	2.0179671045075183	15	1
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	0.051840121887312206	2.0179671045075183	15	1
GOBP_REGULATION_OF_PIGMENTATION	0.051840121887312206	2.0179671045075183	15	1
GOBP_APICAL_PROTEIN_LOCALIZATION	0.051840121887312206	2.0179671045075183	15	1
GOBP_SYNAPTIC_VESICLE_CLUSTERING	0.051840121887312206	2.0179671045075183	15	1
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	0.051840121887312206	2.0179671045075183	15	1
GOCC_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT	0.051840121887312206	2.0179671045075183	15	1
GOBP_FUCOSE_METABOLIC_PROCESS	0.051840121887312206	2.0179671045075183	15	1
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	0.051840121887312206	2.0179671045075183	15	1
GOBP_LIPID_PHOSPHORYLATION	0.051840121887312206	2.0179671045075183	15	1
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	0.051840121887312206	2.0179671045075183	15	1
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	0.051840121887312206	2.0179671045075183	15	1
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	0.051840121887312206	2.0179671045075183	15	1
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REPRESSOR_COMPLEX	0.051840121887312206	2.0179671045075183	15	1
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	0.051840121887312206	2.0179671045075183	15	1
GOBP_PROTEIN_NITROSYLATION	0.05184012188731233	2.017967104507518	15	1
GOBP_RESPONSE_TO_HEAT	0.052140113481894214	1.1470898526638622	104	3
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	0.052140113481894214	1.1470898526638622	104	3
GOBP_STRESS_FIBER_ASSEMBLY	0.052140113481894214	1.1470898526638622	104	3
GOBP_CELLULAR_RESPONSE_TO_KETONE	0.052140113481894346	1.1470898526638618	104	3
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	0.05241934615287563	0.8136361427712901	290	6
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.052884502398864906	1.4024924987436331	54	2
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	0.052884502398864906	1.4024924987436331	54	2
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	0.05345405424861074	0.8100676889581429	291	6
GOBP_SMOOTH_MUSCLE_CONTRACTION	0.05417012023765742	1.1371845634543492	105	3
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.05466359646135447	0.9835438255369603	163	4
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	0.056112875319621724	1.3833914482534866	55	2
GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	0.05611287531962181	1.3833914482534861	55	2
GOBP_SODIUM_ION_HOMEOSTASIS	0.05611287531962188	1.3833914482534857	55	2
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.05624591795361219	1.1273753929341013	106	3
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	0.05624591795361219	1.1273753929341013	106	3
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.05624591795361221	1.1273753929341013	106	3
GOBP_TAXIS	0.05760752737136053	0.6229134375221624	587	10
GOBP_HISTONE_MODIFICATION	0.05772281414632469	0.6925406665814234	437	8
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.05836753703058964	1.1176604836388029	107	3
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	0.05836753703058964	1.1176604836388027	107	3
GOBP_CELL_FATE_SPECIFICATION	0.05836753703058964	1.1176604836388027	107	3
GOBP_LYMPHOCYTE_ACTIVATION	0.058724917578596394	0.5691796705422754	745	12
GOBP_RHYTHMIC_PROCESS	0.05883038817326325	0.7924083447568165	296	6
GOCC_BRUSH_BORDER_MEMBRANE	0.05944290615145329	1.3646464569280299	56	2
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT	0.059823284519433716	1.9489214834491466	16	1
GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	0.059823284519433716	1.9489214834491468	16	1
GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	0.059823284519433716	1.9489214834491468	16	1
GOBP_ANATOMICAL_STRUCTURE_REGRESSION	0.059823284519433716	1.9489214834491466	16	1
GOBP_HEPARIN_METABOLIC_PROCESS	0.059823284519433716	1.9489214834491468	16	1
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	0.059823284519433716	1.9489214834491466	16	1
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	0.059823284519433716	1.9489214834491466	16	1
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION	0.059823284519433716	1.9489214834491466	16	1
GOBP_ADENOHYPOPHYSIS_DEVELOPMENT	0.059823284519433716	1.9489214834491466	16	1
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	0.059823284519433716	1.9489214834491466	16	1
GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS	0.059823284519433716	1.9489214834491466	16	1
GOBP_RESPONSE_TO_CORTICOSTERONE	0.059823284519433716	1.9489214834491466	16	1
GOBP_REGULATION_OF_GOLGI_ORGANIZATION	0.059823284519433716	1.9489214834491468	16	1
GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE	0.059823284519433716	1.9489214834491466	16	1
