ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.2910442780607768	0.6274242079002442	534	3
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	0.2910442780607775	0.6274242079002434	534	3
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	0.29175817314734487	0.760863320306279	310	2
GOBP_TYPE_II_INTERFERON_PRODUCTION	0.29384245366445627	1.0633629285562305	114	1
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	0.2938424536644564	1.06336292855623	114	1
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.29384245366445694	1.0633629285562294	114	1
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	0.29384786388218986	0.7575685938357191	311	2
GOBP_DNA_MODIFICATION	0.2978665955246623	1.0544996132230064	115	1
GOBP_PEPTIDYL_THREONINE_MODIFICATION	0.29786659552466244	1.0544996132230067	115	1
GOBP_REGULATION_OF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	0.29803735109080765	0.7510104849595761	313	2
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	0.2995200827062564	-1.0469719126550476	895	1
GOBP_REGULATION_OF_DNA_BINDING	0.3018924439237385	1.0457132448272461	116	1
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	0.3018924439237387	1.0457132448272461	116	1
GOBP_RNA_MEDIATED_GENE_SILENCING	0.30189244392373904	1.045713244827246	116	1
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	0.30268271053459683	0.5350883298714592	784	4
GOBP_REGULATION_OF_IMMUNE_RESPONSE	0.30268271053459694	0.535088329871459	784	4
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	0.304346134224624	0.7412506795793947	316	2
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	0.30591968825415594	1.0370024908809246	117	1
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.30591968825415605	1.0370024908809243	117	1
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.30591968825415616	1.037002490880924	117	1
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	0.3059196882541566	1.0370024908809239	117	1
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	0.30645542093269185	0.7380177771079692	317	2
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.30645542093269285	0.7380177771079681	317	2
GOBP_NUCLEAR_TRANSPORT	0.30856780934948236	0.7347949499569699	318	2
GOBP_REGULATION_OF_SYSTEM_PROCESS	0.30905875095092217	0.6044302529373972	546	3
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	0.3099480253970601	1.0283660532098016	118	1
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.30994802539706023	1.0283660532098011	118	1
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.3106832531443431	0.7315821344409276	319	2
GOBP_METHYLATION	0.31068325314434364	0.7315821344409267	319	2
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	0.313977159560323	1.0198026667853664	119	1
GOBP_HOMEOSTATIC_PROCESS	0.3161975461594376	0.4043893659869267	1581	7
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	0.31800680211989396	1.0113110986058793	120	1
GOBP_SPROUTING_ANGIOGENESIS	0.31800680211989396	1.011311098605879	120	1
GOBP_RECEPTOR_INTERNALIZATION	0.3180068021198942	1.0113110986058789	120	1
GOBP_RESPONSE_TO_ACID_CHEMICAL	0.3180068021198943	1.0113110986058786	120	1
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	0.3212476006122492	0.5893734271074279	554	3
GOBP_RESPONSE_TO_STEROID_HORMONE	0.3213046973280995	0.7156660440952918	324	2
GOBP_MEMORY	0.3220366714642684	1.0028901466243585	121	1
GOBP_FEMALE_SEX_DIFFERENTIATION	0.3220366714642686	1.0028901466243583	121	1
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	0.32203667146426873	1.002890146624358	121	1
GOBP_TOR_SIGNALING	0.32203667146426873	1.002890146624358	121	1
GOBP_EAR_MORPHOGENESIS	0.3220366714642695	1.0028901466243563	121	1
GOBP_INNATE_IMMUNE_RESPONSE	0.3252089609841443	-0.9928558479872207	850	1
GOBP_REGULATION_OF_B_CELL_ACTIVATION	0.32606649284213496	0.9945386387209696	122	1
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	0.3260664928421354	0.9945386387209689	122	1
GOBP_MESODERM_DEVELOPMENT	0.3260664928421354	0.994538638720969	122	1
GOCC_ATPASE_COMPLEX	0.3260664928421355	0.9945386387209689	122	1
GOBP_MAINTENANCE_OF_LOCATION	0.32985220889070954	0.7031071022519458	328	2
GOBP_HISTONE_METHYLATION	0.33009599821307456	0.9862554317177984	123	1
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.3335704227668391	0.5745272403626918	562	3
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	0.33412492610137234	0.9780394104337106	124	1
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	0.33412492610137257	0.9780394104337101	124	1
GOBP_MACROMOLECULE_DEACYLATION	0.33815302145278303	0.9698894867776096	125	1
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0.33815302145278303	0.9698894867776096	125	1
GOBP_RESPONSE_TO_ETHANOL	0.33815302145278314	0.9698894867776093	125	1
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	0.33844140178966864	0.6906986777132196	332	2
GOBP_HEART_DEVELOPMENT	0.3413366796764189	0.5653526657143053	567	3
GOBP_MITOTIC_SPINDLE_ORGANIZATION	0.34218003549430687	0.9618045988780025	126	1
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	0.3421800354943071	0.9618045988780017	126	1
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	0.3438295047536327	0.44350979441487925	1076	5
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	0.3462057255968467	0.9537837102473409	127	1
GOBP_EXOCYTOSIS	0.3470694968080149	0.6784371423089103	336	2
GOBP_REGULATION_OF_AUTOPHAGY	0.3470694968080156	0.6784371423089097	336	2
GOBP_ENDOTHELIUM_DEVELOPMENT	0.3502298551407711	0.9458258089793129	128	1
GOBP_SPECIFICATION_OF_SYMMETRY	0.3502298551407712	0.9458258089793127	128	1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.3542521933842988	0.9379299069776406	129	1
GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX	0.357323861773724	0.47780629534999963	828	4
GOBP_SEQUESTERING_OF_CALCIUM_ION	0.3582725153346439	0.9300950392149044	130	1
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.3604901987718978	0.36891405497157675	1633	7
GOCC_VACUOLE	0.36186525149998505	-0.9202387798855214	793	1
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	0.36229060162189153	0.9223202630200078	131	1
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.362290601621892	0.9223202630200071	131	1
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.3622906016218923	0.9223202630200069	131	1
GOBP_VESICLE_ORGANIZATION	0.36443157699213147	0.6543408680395341	344	2
GOBP_REPRODUCTION	0.36497240363185646	0.3910509988534386	1364	6
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.36630623837560206	0.9146046573928363	132	1
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	0.36630623837560206	0.9146046573928361	132	1
GOBP_BLOOD_VESSEL_MORPHOGENESIS	0.36649715268363625	0.5365149760196516	583	3
GOBP_EXPORT_FROM_CELL	0.3675676842868363	0.4677064122424996	836	4
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	0.3680843433340566	0.5347383080702289	584	3
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	0.37031921710398197	0.9069473223451153	133	1
GOBP_MAMMARY_GLAND_DEVELOPMENT	0.3703192171039824	0.9069473223451151	133	1
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.37097536326741354	0.6454471923369913	347	2
GOCC_DENDRITIC_TREE	0.3744493053618787	0.5276611299578196	588	3
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.3783363927042195	0.8918039653116832	135	1
GOBP_ACTION_POTENTIAL	0.3783363927042199	0.8918039653116828	135	1
GOBP_RESPONSE_TO_IONIZING_RADIATION	0.3783363927042207	0.8918039653116809	135	1
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.3792396215581323	0.5223839328433105	591	3
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	0.3804922229363088	0.4552111036923827	846	4
GOBP_REGULATION_OF_BINDING	0.3819174189373056	0.6307917384295707	352	2
GOCC_CENTRIOLE	0.382340198434597	0.8843162428171866	136	1
GOBP_MONOATOMIC_ION_HOMEOSTASIS	0.38244084687408797	0.5188802649444716	593	3
GOBP_NEURON_DEATH	0.38411084118103334	0.6278853176185126	353	2
GOBP_REGULATION_OF_HISTONE_MODIFICATION	0.386340563632772	0.8768833887305162	137	1
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.38634056363277247	0.8768833887305159	137	1
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.38634056363277425	0.876883388730513	137	1
GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	0.38922943737221605	-0.8689956327439124	755	1
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	0.3903373049772346	0.869504599067023	138	1
GOBP_EPITHELIAL_TUBE_FORMATION	0.39033730497723484	0.8695045990670226	138	1
GOBP_SPINDLE_ASSEMBLY	0.39033730497723496	0.8695045990670225	138	1
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	0.3943302438530225	0.8621790873838586	139	1
GOBP_RESPONSE_TO_METAL_ION	0.3973032529065571	0.6106155885442661	359	2
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	0.3973032529065571	0.6106155885442661	359	2
GOBP_ADULT_BEHAVIOR	0.4023040226516662	0.8476848368744138	141	1
GOCC_GOLGI_APPARATUS	0.4036906574194147	-0.49535704710251055	1546	3
GOBP_REGULATION_OF_T_CELL_ACTIVATION	0.40391827705534267	0.6020872150443172	362	2
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	0.40628452795545666	0.8405146084017153	142	1
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	0.4062845279554568	0.8405146084017152	142	1
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	0.4062845279554572	0.840514608401715	142	1
GOCC_ANCHORING_JUNCTION	0.4080353022839357	0.42942520560745706	867	4
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	0.4102605613562006	0.833394677690937	143	1
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	0.4102605613562006	0.833394677690937	143	1
GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	0.4102605613562008	0.8333946776909367	143	1
GOBP_AMINO_ACID_TRANSPORT	0.41026056135620104	0.8333946776909362	143	1
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.41423196626090564	0.8263243387604878	144	1
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	0.4142319662609063	0.8263243387604872	144	1
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	0.4142319662609065	0.8263243387604869	144	1
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.4181985901940175	0.8193029003881565	145	1
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	0.41819859019401817	0.8193029003881553	145	1
GOBP_REGULATION_OF_CELL_ACTIVATION	0.42129120183077584	0.47771001498149007	617	3
GOBP_SPHINGOLIPID_METABOLIC_PROCESS	0.42611690528732604	0.8054040317888861	147	1
GOBP_RESPONSE_TO_CALCIUM_ION	0.4300683112760215	0.7985252893072069	148	1
GOBP_GOLGI_ORGANIZATION	0.43006831127602174	0.7985252893072066	148	1
GOCC_PERIKARYON	0.43006831127602174	0.7985252893072063	148	1
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	0.432757139025996	0.4659950015581261	624	3
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	0.43401436577829255	0.791692822124941	149	1
GOBP_REGULATION_OF_AXONOGENESIS	0.4379549355826199	0.7849060069608226	150	1
GOBP_TELOMERE_ORGANIZATION	0.4379549355826199	0.7849060069608226	150	1
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.4379549355826199	0.7849060069608226	150	1
GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	0.43795493558262	0.7849060069608226	150	1
GOBP_NEPHRON_DEVELOPMENT	0.43795493558262	0.7849060069608224	150	1
GOBP_PLACENTA_DEVELOPMENT	0.4379549355826202	0.7849060069608221	150	1
GOBP_LOCALIZATION_WITHIN_MEMBRANE	0.43933283663898126	0.45935787807247175	628	3
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.44188989107908594	0.7781642330410513	151	1
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	0.444275275260841	0.45440691379733883	631	3
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	0.4458191061798519	0.7714669017669362	152	1
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	0.4458191061798521	0.7714669017669361	152	1
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.4458191061798522	0.7714669017669358	152	1
GOBP_LIPID_BIOSYNTHETIC_PROCESS	0.44957006019626566	-0.7631931008287158	682	1
GOBP_TUBE_FORMATION	0.4497424582414823	0.7648134263933504	153	1
GOBP_REGULATION_OF_MACROAUTOPHAGY	0.4497424582414823	0.7648134263933504	153	1
GOBP_RESPONSE_TO_NUTRIENT	0.4536598279888855	0.7582032317178861	154	1
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	0.45365982798888627	0.7582032317178852	154	1
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0.45365982798888627	0.7582032317178848	154	1
GOBP_SECRETION	0.4577080906540567	0.38541356094511403	904	4
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	0.4577264310281589	-0.5347340293505455	1081	2
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	0.45939164738930593	0.5336125489230279	387	2
GOBP_VESICLE_MEDIATED_TRANSPORT	0.4611605347345018	0.318062909402054	1459	6
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	0.46384741103397864	0.5283242840445183	389	2
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	0.4653748995706085	0.7386267467474876	157	1
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	0.46537489957060896	0.7386267467474873	157	1
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	0.4653748995706092	0.7386267467474872	157	1
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.46830460973689525	0.5230627158891925	391	2
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.46926721210974986	0.7321841433681747	158	1
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	0.4692672121097501	0.7321841433681742	158	1
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.470300739136184	-0.5199024409788315	1066	2
GOCC_NUCLEAR_SPECK	0.47276300525752135	0.5178275705230269	393	2
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.47703214448947917	0.7194201275692413	160	1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.47819315024269393	0.3680594713299547	919	4
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.4794523296866968	0.5100238062701374	396	2
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.4809045660713055	0.7130977009085865	161	1
GOBP_NUCLEAR_EXPORT	0.48090456607130605	0.7130977009085859	161	1
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	0.48090456607130616	0.7130977009085857	161	1
GOBP_NEURAL_TUBE_DEVELOPMENT	0.4847701638135766	0.7068143347214685	162	1
GOBP_AMIDE_METABOLIC_PROCESS	0.4858658739194849	-0.5018425776016918	1048	2
GOBP_IMPORT_INTO_NUCLEUS	0.4886288456003919	0.7005695452473326	163	1
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.4924805220103443	0.6943628576567284	164	1
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.49283437600730806	0.4945892613599377	402	2
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0.49914199496977263	0.40140457357745085	664	3
GOBP_NOTCH_SIGNALING_PATHWAY	0.5001625141310226	0.6820619321592171	166	1
GOBP_MUSCLE_SYSTEM_PROCESS	0.501755841913736	0.4844249352138512	406	2
GOCC_CELL_LEADING_EDGE	0.5039859721645741	0.4818992400891567	407	2
GOBP_KERATINOCYTE_DIFFERENTIATION	0.5039926639426069	0.6759667873152039	167	1
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	0.5039926639426073	0.6759667873152035	167	1
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	0.5057594084923696	0.34533623115852996	939	4
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	0.5058423157833812	0.3951543471091393	668	3
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.5078154764665026	0.6699079300757463	168	1
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	0.5084457636393338	0.47686610120505674	409	2
GOBP_ACTIN_FILAMENT_ORGANIZATION	0.5084457636393339	0.4768661012050566	409	2
GOBP_REGULATION_OF_KINASE_ACTIVITY	0.5108729145622408	0.390490414065196	671	3
GOBP_POSITIVE_REGULATION_OF_BINDING	0.5116308748872476	0.6638849271185029	169	1
GOBP_RNA_SPLICING	0.5151338880498898	0.4693615746490402	412	2
GOBP_DETECTION_OF_STIMULUS	0.5168529978662005	-0.654309490196875	614	1
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.5168558843384086	0.33637582784793996	947	4
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	0.5173627434094621	0.46687199668899226	413	2
GOBP_REGULATION_OF_RNA_SPLICING	0.5230318524140126	0.6460268253549691	172	1
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	0.526816872625803	0.6401430579045155	173	1
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	0.5268168726258033	0.6401430579045151	173	1
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	0.5268168726258033	0.6401430579045151	173	1
GOBP_DNA_METABOLIC_PROCESS	0.5279872234065852	0.3274872037121886	955	4
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	0.533386529078795	-0.6287239930249481	599	1
GOCC_ADHERENS_JUNCTION	0.5343635580488133	0.6284765328449207	175	1
GOBP_REGULATION_OF_SECRETION	0.5379087195113521	-0.6217963188426513	595	1
GOCC_RUFFLE	0.5381250984524564	0.6226930026164834	176	1
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.539630619883265	0.44229698826209574	423	2
GOBP_REGULATION_OF_DEFENSE_RESPONSE	0.5411346433518354	0.36292360192227274	689	3
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	0.5447838779522224	-0.6113196756360721	589	1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	0.5456242778091069	0.611223524545413	178	1
GOBP_CALCIUM_MEDIATED_SIGNALING	0.5456242778091069	0.6112235245454131	178	1
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	0.5480787663364457	0.2592124409378439	1540	6
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.5489408408743307	0.3110103249426896	970	4
GOBP_EPITHELIAL_CELL_DIFFERENTIATION	0.5495588091229457	0.35538974795048983	694	3
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	0.5530912155753205	0.599881720679956	180	1
GOBP_MONOATOMIC_CATION_TRANSPORT	0.5559462649231672	0.30557183640294394	975	4
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.5568124610584784	0.5942578061388233	181	1
GOCC_SPLICEOSOMAL_COMPLEX	0.5568124610584784	0.5942578061388232	181	1
GOBP_RESPONSE_TO_RADIATION	0.5574069674875641	0.4230443851460645	431	2
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	0.560525490432709	0.5886647534762125	182	1
GOBP_CELL_CELL_SIGNALING_BY_WNT	0.5618442559787804	0.41828605580477896	433	2
GOBP_CIRCULATORY_SYSTEM_PROCESS	0.5636722557762557	-0.5828675081960062	573	1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	0.5642302555287477	0.5831022225826082	183	1
GOBP_HISTONE_MODIFICATION	0.5707094524196501	0.40883376403395755	437	2
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.5713892510670873	0.29369984853586656	986	4
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	0.5716148087853663	0.5720673934971019	185	1
GOCC_CATION_CHANNEL_COMPLEX	0.5716148087853667	0.5720673934971015	185	1
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	0.5729236737412843	0.406483956897267	438	2
GOBP_HETEROCYCLE_CATABOLIC_PROCESS	0.572923673741285	0.4064839568972664	438	2
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.5731138039106545	-0.40579583239736705	957	2
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.5771439427588356	0.2611396317042269	1276	5
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.579561019121436	0.39946598530548	441	2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	0.579561019121436	0.39946598530547994	441	2
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	0.5826285493972786	0.5557358754469204	188	1
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.5862828111227912	0.5503496376089587	189	1
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	0.5862828111227918	0.5503496376089584	189	1
GOCC_POLYMERIC_CYTOSKELETAL_FIBER	0.5883580711528711	0.3213960315030508	717	3
GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	0.5899285175436279	0.5449916907189741	190	1
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	0.5910267538316252	-0.5424597231934033	551	1
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	0.5935656332490485	0.5396617361598411	191	1
GOBP_REGULATION_OF_TRANSPORT	0.5962488859016606	-0.2747007842400417	1672	4
GOBP_LIPID_METABOLIC_PROCESS	0.5991085423935336	-0.3118920277852489	1305	3
GOBP_REGULATION_OF_PROTEIN_BINDING	0.6008139580358635	0.5290846329808065	193	1
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	0.6008139580358636	0.5290846329808065	193	1
GOCC_LAMELLIPODIUM	0.6008139580358637	0.5290846329808062	193	1
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0.6027034091942379	-0.5254755093660308	542	1
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	0.6029825634618815	-0.30859030740514626	1301	3
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	0.6043564874632594	0.2235981827908727	1591	6
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	0.6044251033654839	0.5238369102496567	194	1
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	0.6044251033654842	0.5238369102496565	194	1
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	0.6044251033654842	0.5238369102496565	194	1
GOCC_SUPRAMOLECULAR_COMPLEX	0.6104283974520891	0.23860296053172395	1303	5
GOBP_REGULATION_OF_HEART_CONTRACTION	0.6116212106543351	0.5134217204848699	196	1
GOBP_LOCOMOTORY_BEHAVIOR	0.6152061168449245	0.5082537055656373	197	1
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	0.6152061168449253	0.5082537055656364	197	1
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.6169985083976974	0.3605608895566096	458	2
GOBP_CELL_PROJECTION_ASSEMBLY	0.6173765674066736	-0.5043405167315171	531	1
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.6213808422682716	0.3560772015478938	460	2
GOBP_SIGNAL_RELEASE	0.6235700877651855	0.35384251457820376	461	2
GOBP_CELLULAR_RESPONSE_TO_SALT	0.6259079373939564	0.49290478051267744	200	1
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	0.628334328035866	-0.488700249289242	523	1
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	0.6288553215386273	-0.3481061761546172	906	2
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	0.6294574996966695	0.48783931323462204	201	1
GOBP_SPINDLE_ORGANIZATION	0.6294574996966702	0.48783931323462143	201	1
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	0.6323138650596811	0.34495099765951837	465	2
GOBP_RESPONSE_TO_KETONE	0.632998170046326	0.4827988434678225	202	1
GOBP_CELLULAR_HOMEOSTASIS	0.6355644041624618	0.2814051941347351	745	3
GOBP_MEMBRANE_ORGANIZATION	0.6389300999887811	0.27860441658258683	747	3
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	0.6389300999887815	0.2786044165825866	747	3
GOCC_RIBOSOME	0.6400527555490326	0.47279190756864364	204	1
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	0.6400527555490328	0.4727919075686433	204	1
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	0.640052755549033	0.47279190756864303	204	1
